screening_id,customer_id,screening_date,screening_type,screening_vendor,sanctions_hit,sanctions_list,sanctions_true_match,pep_hit,pep_category,adverse_media_hit,adverse_media_category,media_source_type,adverse_media_relevant,open_source_checks_done,resolution_days,disposition
SCR002544,C00987,2025-03-17,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002545,C00987,2025-09-13,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002546,C00988,2025-12-15,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002547,C00989,2025-08-26,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002548,C00990,2024-05-07,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002549,C00990,2024-11-03,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002550,C00990,2025-05-02,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002551,C00990,2025-10-29,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002552,C00991,2024-04-18,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002553,C00991,2024-10-15,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002554,C00991,2025-04-13,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002555,C00991,2025-10-10,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002556,C00992,2024-07-11,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002557,C00992,2025-01-07,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002558,C00992,2025-07-06,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002559,C00993,2025-06-19,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002560,C00993,2025-12-16,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002561,C00994,2024-01-07,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002562,C00994,2024-07-05,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002563,C00994,2025-01-01,Ongoing Rescreen,Dow Jones Risk,Y,EU Consolidated,N,N,,N,,,,Y,4,Cleared - False Positive
SCR002564,C00994,2025-06-30,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002565,C00994,2025-12-27,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002566,C00995,2025-05-29,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002567,C00995,2025-11-25,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002568,C00996,2025-02-28,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002569,C00996,2025-08-27,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002570,C00997,2025-04-27,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002571,C00997,2025-10-24,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002572,C00998,2025-09-21,Initial,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR002573,C00999,2025-03-08,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002574,C00999,2025-09-04,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002575,C01000,2025-03-30,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002576,C01000,2025-09-26,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002577,C01001,2024-12-17,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002578,C01001,2025-06-15,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002579,C01001,2025-12-12,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002580,C01002,2025-04-21,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002581,C01002,2025-10-18,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002582,C01003,2024-10-05,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002583,C01003,2025-04-03,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002584,C01003,2025-09-30,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002585,C01004,2024-02-18,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002586,C01004,2024-08-16,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Fraud,Online Blog,N,Y,5,Cleared - False Positive
SCR002587,C01004,2025-02-12,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002588,C01004,2025-08-11,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002589,C01005,2024-01-19,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002590,C01005,2024-07-17,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002591,C01005,2025-01-13,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002592,C01005,2025-07-12,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002593,C01006,2025-06-06,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002594,C01006,2025-12-03,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002595,C01007,2025-04-10,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002596,C01007,2025-10-07,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002597,C01008,2024-10-25,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002598,C01008,2025-04-23,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002599,C01008,2025-10-20,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002600,C01009,2025-06-29,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002601,C01009,2025-12-26,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002602,C01010,2024-12-12,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002603,C01010,2025-06-10,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002604,C01010,2025-12-07,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002605,C01011,2024-07-05,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002606,C01011,2025-01-01,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002607,C01011,2025-06-30,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002608,C01011,2025-12-27,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002609,C01012,2025-03-03,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002610,C01012,2025-08-30,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002611,C01013,2024-10-03,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002612,C01013,2025-04-01,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002613,C01013,2025-09-28,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002614,C01014,2025-12-13,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002615,C01015,2025-06-11,Initial,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR002616,C01015,2025-12-08,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Fraud,National News,N,Y,23,Cleared - False Positive
SCR002617,C01016,2025-06-30,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002618,C01016,2025-12-27,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002619,C01017,2025-05-17,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002620,C01017,2025-11-13,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002621,C01018,2025-05-14,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002622,C01018,2025-11-10,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002623,C01019,2025-07-19,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002624,C01020,2024-11-11,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002625,C01020,2025-05-10,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002626,C01020,2025-11-06,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002627,C01021,2025-08-23,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002628,C01022,2024-01-26,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002629,C01022,2024-07-24,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002630,C01022,2025-01-20,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002631,C01022,2025-07-19,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002632,C01023,2025-05-02,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002633,C01023,2025-10-29,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002634,C01024,2025-01-28,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002635,C01024,2025-07-27,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002636,C01025,2024-01-07,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002637,C01025,2024-07-05,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002638,C01025,2025-01-01,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002639,C01025,2025-06-30,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002640,C01025,2025-12-27,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002641,C01026,2025-04-28,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002642,C01026,2025-10-25,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002643,C01027,2024-01-02,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002644,C01027,2024-06-30,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002645,C01027,2024-12-27,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002646,C01027,2025-06-25,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002647,C01027,2025-12-22,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002648,C01028,2025-05-29,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002649,C01028,2025-11-25,Ongoing Rescreen,Dow Jones Risk,N,,,Y,Close Associate,N,,,,Y,2,Cleared - False Positive
SCR002650,C01029,2025-01-18,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002651,C01029,2025-07-17,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002652,C01030,2025-03-20,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002653,C01030,2025-09-16,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002654,C01031,2025-03-21,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002655,C01031,2025-09-17,Ongoing Rescreen,Dow Jones Risk,N,,,Y,Close Associate,N,,,,Y,10,Cleared - False Positive
SCR002656,C01032,2024-08-07,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002657,C01032,2025-02-03,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002658,C01032,2025-08-02,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002659,C01033,2025-03-30,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002660,C01033,2025-09-26,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002661,C01034,2024-06-10,Initial,World-Check,N,,,N,,Y,Tax Evasion,National News,N,Y,3,Cleared - False Positive
SCR002662,C01034,2024-12-07,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002663,C01034,2025-06-05,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002664,C01034,2025-12-02,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002665,C01035,2025-07-08,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002666,C01036,2024-03-06,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002667,C01036,2024-09-02,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002668,C01036,2025-03-01,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002669,C01036,2025-08-28,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Bribery & Corruption,Regulator Notice,N,Y,2,Cleared - False Positive
SCR002670,C01037,2024-04-13,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002671,C01037,2024-10-10,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002672,C01037,2025-04-08,Ongoing Rescreen,World-Check,Y,EU Consolidated,N,N,,N,,,,Y,3,Cleared - False Positive
SCR002673,C01037,2025-10-05,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002674,C01038,2025-05-28,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002675,C01038,2025-11-24,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002676,C01039,2024-02-12,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002677,C01039,2024-08-10,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002678,C01039,2025-02-06,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002679,C01039,2025-08-05,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002680,C01040,2025-12-10,Initial,Dow Jones Risk,N,,,N,,Y,Tax Evasion,Court Records,N,Y,3,Cleared - False Positive
SCR002681,C01041,2024-01-23,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002682,C01041,2024-07-21,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002683,C01041,2025-01-17,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002684,C01041,2025-07-16,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002685,C01042,2025-01-18,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002686,C01042,2025-07-17,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002687,C01043,2025-12-20,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002688,C01044,2025-05-07,Initial,LexisNexis Bridger,Y,OFAC SDN,Y,N,,N,,,,Y,11,Exit Relationship
SCR002689,C01044,2025-11-03,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002690,C01045,2025-04-07,Initial,World-Check,N,,,Y,Close Associate,N,,,,Y,6,Cleared - False Positive
SCR002691,C01045,2025-10-04,Ongoing Rescreen,LexisNexis Bridger,N,,,Y,Domestic PEP,N,,,,Y,7,Cleared - False Positive
SCR002692,C01046,2025-05-21,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002693,C01046,2025-11-17,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002694,C01047,2025-05-31,Initial,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR002695,C01047,2025-11-27,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR002696,C01048,2024-04-28,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002697,C01048,2024-10-25,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002698,C01048,2025-04-23,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002699,C01048,2025-10-20,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002700,C01049,2024-08-13,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002701,C01049,2025-02-09,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002702,C01049,2025-08-08,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002703,C01050,2024-05-20,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002704,C01050,2024-11-16,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002705,C01050,2025-05-15,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002706,C01050,2025-11-11,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002707,C01051,2024-06-03,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002708,C01051,2024-11-30,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002709,C01051,2025-05-29,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002710,C01051,2025-11-25,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002711,C01052,2024-06-01,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002712,C01052,2024-11-28,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002713,C01052,2025-05-27,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002714,C01052,2025-11-23,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002715,C01053,2025-04-11,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002716,C01053,2025-10-08,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002717,C01054,2025-11-12,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002718,C01055,2025-02-12,Initial,World-Check,N,,,Y,Family Member,Y,Money Laundering,National News,N,Y,2,Cleared - False Positive
SCR002719,C01055,2025-08-11,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002720,C01056,2024-01-12,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002721,C01056,2024-07-10,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002722,C01056,2025-01-06,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002723,C01056,2025-07-05,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002724,C01057,2025-05-21,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002725,C01057,2025-11-17,Ongoing Rescreen,World-Check,N,,,N,,Y,Money Laundering,Regional News,N,Y,4,Cleared - False Positive
SCR002726,C01058,2025-01-30,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002727,C01058,2025-07-29,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002728,C01059,2025-07-22,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002729,C01060,2024-10-02,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002730,C01060,2025-03-31,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002731,C01060,2025-09-27,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002732,C01061,2024-11-09,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002733,C01061,2025-05-08,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002734,C01061,2025-11-04,Ongoing Rescreen,World-Check,N,,,N,,Y,Tax Evasion,Court Records,N,Y,2,Cleared - False Positive
SCR002735,C01062,2025-04-26,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002736,C01062,2025-10-23,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002737,C01063,2025-06-01,Initial,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR002738,C01063,2025-11-28,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR002739,C01064,2024-06-10,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002740,C01064,2024-12-07,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002741,C01064,2025-06-05,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002742,C01064,2025-12-02,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002743,C01065,2025-03-04,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002744,C01065,2025-08-31,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002745,C01066,2025-12-03,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002746,C01067,2024-02-17,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002747,C01067,2024-08-15,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002748,C01067,2025-02-11,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002749,C01067,2025-08-10,Ongoing Rescreen,Dow Jones Risk,N,,,N,,Y,Money Laundering,Court Records,Y,Y,6,Escalate to EDD
SCR002750,C01068,2024-08-30,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002751,C01068,2025-02-26,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002752,C01068,2025-08-25,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002753,C01069,2025-01-25,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002754,C01069,2025-07-24,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002755,C01070,2025-11-07,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002756,C01071,2025-12-08,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002757,C01072,2025-03-06,Initial,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR002758,C01072,2025-09-02,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR002759,C01073,2025-02-03,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002760,C01073,2025-08-02,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002761,C01074,2024-10-29,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002762,C01074,2025-04-27,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002763,C01074,2025-10-24,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002764,C01075,2024-11-21,Initial,World-Check,N,,,Y,Family Member,N,,,,Y,7,Cleared - False Positive
SCR002765,C01075,2025-05-20,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002766,C01075,2025-11-16,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002767,C01076,2025-06-20,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002768,C01076,2025-12-17,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002769,C01077,2025-02-01,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002770,C01077,2025-07-31,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002771,C01078,2025-02-08,Initial,Dow Jones Risk,N,,,Y,Domestic PEP,N,,,,Y,5,Cleared - False Positive
SCR002772,C01078,2025-08-07,Ongoing Rescreen,Dow Jones Risk,Y,UN Consolidated,N,Y,Domestic PEP,N,,,,Y,32,Cleared - False Positive
SCR002773,C01079,2025-09-08,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002774,C01080,2024-04-11,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002775,C01080,2024-10-08,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002776,C01080,2025-04-06,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR002777,C01080,2025-10-03,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002778,C01081,2025-12-01,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002779,C01082,2025-05-29,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002780,C01082,2025-11-25,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002781,C01083,2025-03-04,Initial,Dow Jones Risk,N,,,Y,Domestic PEP,Y,Money Laundering,Online Blog,N,Y,2,Cleared - False Positive
SCR002782,C01083,2025-08-31,Ongoing Rescreen,Dow Jones Risk,N,,,Y,Domestic PEP,N,,,,Y,4,Cleared - False Positive
SCR002783,C01084,2025-02-27,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002784,C01084,2025-08-26,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002785,C01085,2025-02-25,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002786,C01085,2025-08-24,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR002787,C01086,2025-02-17,Initial,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR002788,C01086,2025-08-16,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR002789,C01087,2024-09-13,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR002790,C01087,2025-03-12,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
