alert_id,customer_id,alert_date,scenario,transaction_amount_gbp,counterparty_country,priority,analyst_id,status,closed_date,days_to_close,outcome,analyst_hours,sar_filed
ALT02920,C00983,2025-05-15,Round-Amount Transfers,7025.47,United Kingdom,High,AN036,Closed,2025-05-19,4,Closed - False Positive,1.0,N
ALT01513,C01621,2025-05-15,Dormant Account Reactivation,14865.5,United Kingdom,Medium,AN038,Closed,2025-05-16,1,Closed - False Positive,1.1,N
ALT05636,C02573,2025-05-15,Round-Amount Transfers,23717.91,United Kingdom,Low,AN034,Closed,2025-05-20,5,Closed - False Positive,0.8,N
ALT05696,C00015,2025-05-15,Unusual Activity vs Profile,2899.96,Ireland,Low,AN036,Closed,2025-05-18,3,Closed - False Positive,0.4,N
ALT06369,C02817,2025-05-15,Dormant Account Reactivation,2426.14,Cyprus,Medium,AN033,Closed,2025-05-20,5,Closed - False Positive,1.1,N
ALT00059,C01592,2025-05-15,Structuring,7147.66,United Kingdom,Medium,AN038,Closed,2025-05-22,7,Closed - False Positive,1.2,N
ALT00443,C00685,2025-05-15,Structuring,8677.98,United Kingdom,High,AN033,Closed,2025-05-29,14,SAR Filed,4.3,Y
ALT00327,C00318,2025-05-15,Dormant Account Reactivation,12760.93,United Kingdom,High,AN033,Closed,2025-05-18,3,Closed - False Positive,1.1,N
ALT04044,C00109,2025-05-15,Rapid Movement of Funds,98959.95,France,High,AN033,Closed,2025-05-24,9,Closed - False Positive,0.8,N
ALT05879,C01138,2025-05-15,Rapid Movement of Funds,15362.12,United Kingdom,Medium,AN039,Closed,2025-05-19,4,Closed - False Positive,0.9,N
ALT00753,C00126,2025-05-15,Unusual Activity vs Profile,14282.67,Ireland,High,AN035,Closed,2025-05-19,4,Closed - False Positive,0.8,N
ALT02381,C02890,2025-05-15,Large Cash Deposit,41595.9,United Kingdom,Low,AN034,Closed,2025-05-20,5,Closed - False Positive,0.7,N
ALT02798,C02161,2025-05-15,Rapid Movement of Funds,23065.93,United Kingdom,Medium,AN034,Closed,2025-05-19,4,Closed - False Positive,0.8,N
ALT05317,C02461,2025-05-16,Unusual Activity vs Profile,3327.03,United Kingdom,Low,AN034,Closed,2025-05-19,3,Closed - False Positive,0.9,N
ALT00608,C01542,2025-05-16,Structuring,9755.1,United Kingdom,Medium,AN038,Closed,2025-05-19,3,Closed - False Positive,0.7,N
ALT06154,C00842,2025-05-16,Structuring,8493.39,United Kingdom,Medium,AN035,Closed,2025-05-22,6,Closed - False Positive,0.8,N
ALT05385,C00440,2025-05-16,Structuring,8196.69,United Kingdom,High,AN033,Closed,2025-05-24,8,Closed - False Positive,1.1,N
ALT01325,C00730,2025-05-16,Dormant Account Reactivation,60682.39,India,High,AN035,Closed,2025-05-24,8,Closed - False Positive,0.6,N
ALT04188,C00727,2025-05-16,Unusual Activity vs Profile,69931.02,United Kingdom,High,AN037,Closed,2025-05-24,8,Closed - False Positive,0.7,N
ALT01170,C01716,2025-05-16,Large Cash Deposit,41366.89,UAE,Low,AN035,Closed,2025-05-30,14,Closed - False Positive,1.0,N
ALT03519,C00227,2025-05-16,Large Cash Deposit,16024.02,United Kingdom,High,AN035,Closed,2025-05-19,3,Closed - False Positive,0.5,N
ALT05975,C02032,2025-05-17,Rapid Movement of Funds,76453.16,United Kingdom,High,AN039,Closed,2025-05-22,5,Closed - False Positive,0.4,N
ALT03118,C00645,2025-05-17,Structuring,9843.39,United Kingdom,Medium,AN038,Closed,2025-05-22,5,Closed - False Positive,0.7,N
ALT02198,C02807,2025-05-17,Large Cash Deposit,49679.25,United Kingdom,High,AN033,Closed,2025-05-25,8,Closed - False Positive,0.6,N
ALT01705,C02286,2025-05-17,Unusual Activity vs Profile,11712.07,United Kingdom,High,AN039,Closed,2025-05-29,12,Closed - False Positive,0.7,N
ALT01235,C02454,2025-05-17,Dormant Account Reactivation,9826.64,United Kingdom,High,AN037,Closed,2025-05-21,4,Closed - False Positive,1.2,N
ALT03123,C02843,2025-05-17,High-Risk Jurisdiction Transfer,18879.03,United Kingdom,High,AN037,Closed,2025-05-21,4,Closed - False Positive,0.7,N
ALT04585,C00361,2025-05-17,Rapid Movement of Funds,52894.57,France,High,AN034,Closed,2025-05-30,13,Closed - False Positive,1.0,N
ALT04257,C02382,2025-05-17,Rapid Movement of Funds,18526.07,India,Low,AN036,Closed,2025-05-22,5,Closed - False Positive,1.0,N
ALT06024,C02289,2025-05-17,Rapid Movement of Funds,9981.45,United Kingdom,High,AN039,Closed,2025-05-25,8,Closed - False Positive,0.9,N
ALT05575,C01301,2025-05-17,High-Risk Jurisdiction Transfer,7399.3,United Kingdom,Medium,AN038,Closed,2025-05-30,13,Escalated to Investigation,6.4,N
ALT03481,C02232,2025-05-17,High-Risk Jurisdiction Transfer,19169.15,United Kingdom,Medium,AN039,Closed,2025-05-25,8,Closed - False Positive,1.0,N
ALT05532,C02816,2025-05-18,Dormant Account Reactivation,26242.6,United Kingdom,High,AN037,Closed,2025-05-24,6,Closed - False Positive,0.8,N
ALT04626,C00975,2025-05-18,Unusual Activity vs Profile,32829.97,United Kingdom,High,AN039,Closed,2025-06-14,27,Escalated to Investigation,12.5,N
ALT05224,C00082,2025-05-18,Rapid Movement of Funds,42499.22,UAE,High,AN035,Closed,2025-06-22,35,Escalated to Investigation,5.8,N
ALT01511,C01292,2025-05-18,Dormant Account Reactivation,40965.28,United Kingdom,High,AN039,Closed,2025-05-23,5,Closed - False Positive,1.0,N
ALT00627,C02505,2025-05-18,Large Cash Deposit,24737.98,United Kingdom,Low,AN039,Closed,2025-05-31,13,Escalated to Investigation,9.4,N
ALT04630,C02302,2025-05-18,Unusual Activity vs Profile,14670.97,Pakistan,High,AN033,Closed,2025-05-24,6,Closed - False Positive,1.0,N
ALT05332,C01903,2025-05-18,Large Cash Deposit,51551.1,Ireland,High,AN037,Closed,2025-05-26,8,Closed - False Positive,0.5,N
ALT02139,C01907,2025-05-18,High-Risk Jurisdiction Transfer,44532.68,United Kingdom,Low,AN037,Closed,2025-05-19,1,Closed - False Positive,0.9,N
ALT02659,C01214,2025-05-19,Unusual Activity vs Profile,39644.76,United Kingdom,Low,AN033,Closed,2025-05-22,3,Closed - False Positive,1.1,N
ALT03848,C01074,2025-05-19,Round-Amount Transfers,9054.02,Nigeria,Medium,AN037,Closed,2025-05-30,11,Closed - False Positive,0.7,N
ALT05049,C02118,2025-05-19,Structuring,7306.73,United Kingdom,High,AN039,Closed,2025-05-26,7,Closed - False Positive,0.7,N
ALT05288,C00353,2025-05-19,Rapid Movement of Funds,1311.28,United Kingdom,High,AN036,Closed,2025-05-29,10,Closed - False Positive,0.5,N
ALT05547,C00193,2025-05-19,Unusual Activity vs Profile,19534.14,United Kingdom,Medium,AN037,Closed,2025-05-28,9,Closed - False Positive,0.6,N
ALT04871,C00735,2025-05-19,Large Cash Deposit,14186.3,United Kingdom,Medium,AN033,Closed,2025-05-23,4,Closed - False Positive,0.6,N
ALT05650,C01582,2025-05-19,Large Cash Deposit,11235.14,United Kingdom,Medium,AN040,Closed,2025-05-22,3,Closed - False Positive,1.1,N
ALT02426,C01096,2025-05-19,Structuring,7033.79,United Kingdom,Medium,AN039,Closed,2025-05-25,6,Closed - False Positive,0.9,N
ALT03494,C02669,2025-05-19,Large Cash Deposit,49425.31,United States,High,AN035,Closed,2025-05-23,4,Closed - False Positive,0.4,N
ALT05667,C02389,2025-05-20,Rapid Movement of Funds,70590.15,United Kingdom,High,AN034,Closed,2025-05-24,4,Closed - False Positive,0.6,N
ALT05958,C01291,2025-05-20,Rapid Movement of Funds,53422.62,Panama,High,AN039,Closed,2025-05-25,5,Closed - False Positive,0.9,N
ALT00567,C01207,2025-05-20,Large Cash Deposit,45561.83,United Kingdom,Medium,AN034,Closed,2025-05-22,2,Closed - False Positive,0.3,N
ALT04124,C00509,2025-05-20,Structuring,9877.9,United Kingdom,Medium,AN037,Closed,2025-05-23,3,Closed - False Positive,0.7,N
ALT02637,C02909,2025-05-20,Rapid Movement of Funds,11857.69,United Kingdom,Medium,AN038,Closed,2025-05-29,9,Closed - False Positive,0.4,N
ALT01249,C01854,2025-05-20,Round-Amount Transfers,12686.41,United Kingdom,High,AN039,Closed,2025-05-22,2,Closed - False Positive,0.4,N
ALT02926,C00408,2025-05-20,Large Cash Deposit,40863.18,United Kingdom,Low,AN039,Closed,2025-05-22,2,Closed - False Positive,1.2,N
ALT01148,C00207,2025-05-20,Round-Amount Transfers,62185.54,United Kingdom,High,AN038,Closed,2025-05-24,4,Closed - False Positive,0.9,N
ALT04961,C01979,2025-05-20,Large Cash Deposit,28942.48,Ireland,Medium,AN038,Closed,2025-05-25,5,Closed - False Positive,0.9,N
ALT04090,C01465,2025-05-20,Round-Amount Transfers,16447.2,UAE,Medium,AN033,Closed,2025-05-23,3,Closed - False Positive,1.1,N
ALT03271,C00047,2025-05-20,Unusual Activity vs Profile,84550.56,United Kingdom,High,AN039,Closed,2025-05-23,3,Closed - False Positive,0.6,N
ALT00101,C00202,2025-05-20,Rapid Movement of Funds,11778.96,Pakistan,Medium,AN033,Closed,2025-05-27,7,Closed - False Positive,0.5,N
ALT06187,C00888,2025-05-21,Large Cash Deposit,48589.19,United Kingdom,Low,AN038,Closed,2025-05-25,4,Closed - False Positive,0.6,N
ALT01610,C02727,2025-05-21,High-Risk Jurisdiction Transfer,7259.73,United Kingdom,Medium,AN039,Closed,2025-05-25,4,Closed - False Positive,0.5,N
ALT00939,C00732,2025-05-21,Large Cash Deposit,18385.55,Ireland,High,AN035,Closed,2025-05-27,6,Closed - False Positive,0.8,N
ALT05668,C01640,2025-05-21,High-Risk Jurisdiction Transfer,10257.48,Nigeria,High,AN034,Closed,2025-05-24,3,Closed - False Positive,0.4,N
ALT02778,C00574,2025-05-21,Unusual Activity vs Profile,13598.64,United Kingdom,High,AN036,Closed,2025-05-23,2,Closed - False Positive,0.9,N
ALT04019,C02520,2025-05-21,High-Risk Jurisdiction Transfer,8236.28,UAE,Low,AN034,Closed,2025-06-02,12,Closed - False Positive,0.8,N
ALT01663,C00530,2025-05-22,Round-Amount Transfers,24888.4,United Kingdom,High,AN038,Closed,2025-06-01,10,Closed - False Positive,0.4,N
ALT02915,C02530,2025-05-22,Large Cash Deposit,29596.65,United Kingdom,High,AN034,Closed,2025-06-22,31,Escalated to Investigation,6.9,N
ALT00415,C00856,2025-05-22,Rapid Movement of Funds,97310.69,United Kingdom,High,AN038,Closed,2025-06-07,16,SAR Filed,8.9,Y
ALT01877,C01637,2025-05-22,Large Cash Deposit,41711.64,United Kingdom,Low,AN038,Closed,2025-05-24,2,Closed - False Positive,0.7,N
ALT04518,C01854,2025-05-22,Large Cash Deposit,36898.1,Germany,High,AN037,Closed,2025-05-26,4,Closed - False Positive,0.6,N
ALT05030,C01755,2025-05-22,High-Risk Jurisdiction Transfer,3955.89,United Kingdom,Medium,AN039,Closed,2025-05-27,5,Closed - False Positive,0.8,N
ALT02013,C00138,2025-05-22,Structuring,9518.1,United Kingdom,High,AN035,Closed,2025-05-24,2,Closed - False Positive,0.8,N
ALT06436,C01044,2025-05-22,Structuring,8634.91,United Kingdom,Medium,AN033,Closed,2025-05-31,9,Closed - False Positive,1.2,N
ALT04649,C02221,2025-05-22,Unusual Activity vs Profile,5423.21,UAE,Medium,AN033,Closed,2025-05-23,1,Closed - False Positive,1.0,N
ALT03991,C02400,2025-05-22,Unusual Activity vs Profile,30666.1,United Kingdom,Medium,AN033,Closed,2025-06-24,33,SAR Filed,14.0,Y
ALT04606,C00592,2025-05-22,Unusual Activity vs Profile,6417.24,Pakistan,Medium,AN036,Closed,2025-06-02,11,Closed - False Positive,1.0,N
ALT00867,C01854,2025-05-22,Large Cash Deposit,16381.01,India,High,AN033,Closed,2025-06-05,14,Closed - False Positive,1.2,N
ALT05824,C00992,2025-05-22,Round-Amount Transfers,2639.14,United Kingdom,Low,AN040,Closed,2025-05-31,9,Closed - False Positive,0.4,N
ALT02050,C02240,2025-05-22,Large Cash Deposit,29138.77,United Kingdom,Medium,AN040,Closed,2025-06-01,10,Closed - False Positive,0.8,N
ALT04405,C00975,2025-05-22,Large Cash Deposit,25376.71,United Kingdom,High,AN037,Closed,2025-06-02,11,Closed - False Positive,0.7,N
ALT02045,C02439,2025-05-23,Structuring,9711.15,United Kingdom,Low,AN040,Closed,2025-05-28,5,Closed - False Positive,0.4,N
ALT04615,C00849,2025-05-23,Structuring,8423.84,United Kingdom,High,AN039,Closed,2025-05-31,8,Closed - False Positive,0.4,N
ALT03063,C00063,2025-05-23,Rapid Movement of Funds,11232.13,United Kingdom,Medium,AN039,Closed,2025-05-30,7,Closed - False Positive,0.6,N
ALT05819,C01949,2025-05-23,Rapid Movement of Funds,5600.48,France,Medium,AN040,Closed,2025-05-25,2,Closed - False Positive,0.8,N
ALT01717,C02058,2025-05-23,Dormant Account Reactivation,11815.37,United Kingdom,Medium,AN038,Closed,2025-06-01,9,Closed - False Positive,0.6,N
ALT05898,C02737,2025-05-23,Structuring,9590.49,United Kingdom,Low,AN040,Closed,2025-06-02,10,Closed - False Positive,1.1,N
ALT01175,C01565,2025-05-23,Round-Amount Transfers,30556.69,United Kingdom,High,AN036,Closed,2025-05-24,1,Closed - False Positive,1.1,N
ALT05531,C01636,2025-05-23,Dormant Account Reactivation,4008.56,United Kingdom,Medium,AN039,Closed,2025-05-28,5,Closed - False Positive,0.8,N
ALT06419,C00007,2025-05-23,Large Cash Deposit,58279.77,United Kingdom,High,AN036,Closed,2025-05-24,1,Closed - False Positive,1.0,N
ALT00552,C00332,2025-05-24,Unusual Activity vs Profile,1844.97,Pakistan,High,AN033,Closed,2025-05-28,4,Closed - False Positive,0.7,N
ALT02429,C01964,2025-05-24,High-Risk Jurisdiction Transfer,26736.63,United States,Low,AN040,Closed,2025-05-27,3,Closed - False Positive,0.6,N
ALT00756,C01970,2025-05-24,High-Risk Jurisdiction Transfer,93547.89,United Kingdom,High,AN039,Closed,2025-05-26,2,Closed - False Positive,0.6,N
ALT01363,C02576,2025-05-24,Unusual Activity vs Profile,32106.11,United Kingdom,Medium,AN036,Closed,2025-05-28,4,Closed - False Positive,0.5,N
ALT00778,C01314,2025-05-24,Large Cash Deposit,14873.51,Russia,High,AN039,Closed,2025-05-27,3,Closed - False Positive,1.0,N
ALT00522,C00985,2025-05-24,Dormant Account Reactivation,14353.34,Panama,High,AN038,Closed,2025-06-24,31,SAR Filed,4.3,Y
ALT03421,C01987,2025-05-25,Unusual Activity vs Profile,15285.22,United Kingdom,Medium,AN040,Closed,2025-06-04,10,Closed - False Positive,0.9,N
ALT02255,C02875,2025-05-25,Unusual Activity vs Profile,21875.21,Germany,Low,AN038,Closed,2025-07-08,44,SAR Filed,8.0,Y
ALT02722,C02675,2025-05-25,Dormant Account Reactivation,79114.26,United States,High,AN040,Closed,2025-05-31,6,Closed - False Positive,0.7,N
ALT04815,C01356,2025-05-25,High-Risk Jurisdiction Transfer,18652.07,Russia,Medium,AN037,Closed,2025-06-06,12,Closed - False Positive,0.5,N
ALT00464,C02372,2025-05-25,Large Cash Deposit,35965.78,Cyprus,Medium,AN040,Closed,2025-05-30,5,Closed - False Positive,0.5,N
ALT06390,C02826,2025-05-25,Large Cash Deposit,50246.88,United Kingdom,High,AN039,Closed,2025-05-30,5,Closed - False Positive,0.4,N
ALT05237,C01826,2025-05-25,Structuring,8473.24,United Kingdom,Low,AN037,Closed,2025-05-28,3,Closed - False Positive,1.1,N
ALT01074,C01528,2025-05-25,Round-Amount Transfers,54145.21,United Kingdom,High,AN037,Closed,2025-05-28,3,Closed - False Positive,0.9,N
ALT02475,C02892,2025-05-25,Large Cash Deposit,54835.53,Pakistan,High,AN038,Closed,2025-05-28,3,Closed - False Positive,0.6,N
ALT04478,C01710,2025-05-25,Rapid Movement of Funds,13936.18,United Kingdom,Low,AN033,Closed,2025-06-05,11,Closed - False Positive,0.4,N
ALT02758,C02871,2025-05-25,Structuring,8360.74,United Kingdom,Medium,AN039,Closed,2025-06-05,11,Closed - False Positive,0.5,N
ALT04403,C02850,2025-05-25,High-Risk Jurisdiction Transfer,2709.75,United Kingdom,High,AN036,Closed,2025-06-06,12,Closed - False Positive,1.0,N
ALT03414,C00676,2025-05-25,Rapid Movement of Funds,9452.77,United Kingdom,Low,AN037,Closed,2025-07-15,51,Escalated to Investigation,10.7,N
ALT05356,C02677,2025-05-25,Unusual Activity vs Profile,80908.02,India,High,AN033,Closed,2025-05-31,6,Closed - False Positive,1.2,N
ALT05956,C00120,2025-05-25,Unusual Activity vs Profile,32877.07,United States,Medium,AN034,Closed,2025-06-01,7,Closed - False Positive,0.3,N
ALT05677,C00966,2025-05-25,High-Risk Jurisdiction Transfer,12948.93,United Kingdom,Medium,AN034,Closed,2025-06-06,12,Closed - False Positive,1.1,N
ALT00307,C01628,2025-05-25,Structuring,8039.99,Pakistan,High,AN036,Closed,2025-05-29,4,Closed - False Positive,0.8,N
ALT05067,C00485,2025-05-26,Unusual Activity vs Profile,60569.73,United Kingdom,High,AN038,Closed,2025-05-31,5,Closed - False Positive,1.1,N
ALT04661,C01612,2025-05-26,Rapid Movement of Funds,144592.3,Nigeria,High,AN037,Closed,2025-06-08,13,Closed - False Positive,1.0,N
ALT05580,C02712,2025-05-26,Round-Amount Transfers,6111.25,United Kingdom,High,AN037,Closed,2025-05-27,1,Closed - False Positive,0.5,N
ALT02570,C01251,2025-05-26,Rapid Movement of Funds,34485.31,UAE,Medium,AN038,Closed,2025-06-01,6,Closed - False Positive,0.6,N
ALT03671,C02725,2025-05-26,High-Risk Jurisdiction Transfer,61348.68,United Kingdom,High,AN040,Closed,2025-06-04,9,Closed - False Positive,1.0,N
ALT00175,C02034,2025-05-26,Large Cash Deposit,13003.66,France,Low,AN038,Closed,2025-06-12,17,Closed - False Positive,0.9,N
ALT06169,C00599,2025-05-26,Dormant Account Reactivation,69242.15,United Kingdom,High,AN034,Closed,2025-06-07,12,Closed - False Positive,0.8,N
ALT02292,C02849,2025-05-26,High-Risk Jurisdiction Transfer,147360.86,United Kingdom,High,AN039,Closed,2025-06-04,9,Closed - False Positive,0.4,N
ALT04943,C02336,2025-05-26,Structuring,8547.38,United Kingdom,High,AN038,Closed,2025-06-02,7,Closed - False Positive,0.9,N
ALT01618,C01871,2025-05-26,Structuring,9276.4,United Kingdom,Low,AN037,Closed,2025-05-29,3,Closed - False Positive,0.8,N
ALT03745,C02049,2025-05-26,Rapid Movement of Funds,62662.78,United Kingdom,High,AN035,Closed,2025-05-29,3,Closed - False Positive,0.9,N
ALT04589,C02133,2025-05-26,Large Cash Deposit,14397.01,Cyprus,Low,AN034,Closed,2025-05-30,4,Closed - False Positive,0.9,N
ALT03183,C02568,2025-05-27,Large Cash Deposit,20534.79,United Kingdom,Medium,AN036,Closed,2025-05-31,4,Closed - False Positive,0.5,N
ALT05213,C02454,2025-05-27,Structuring,7990.68,United Kingdom,High,AN037,Closed,2025-06-02,6,Closed - False Positive,0.7,N
ALT01767,C02286,2025-05-27,Unusual Activity vs Profile,9381.37,United States,High,AN035,Closed,2025-05-29,2,Closed - False Positive,0.7,N
ALT06457,C02511,2025-05-27,Unusual Activity vs Profile,14277.87,Cyprus,Medium,AN034,Closed,2025-05-29,2,Closed - False Positive,0.8,N
ALT05304,C02862,2025-05-27,High-Risk Jurisdiction Transfer,21787.22,Ireland,Low,AN040,Closed,2025-06-05,9,Closed - False Positive,0.9,N
ALT05652,C03000,2025-05-27,Dormant Account Reactivation,22553.26,United Kingdom,Low,AN034,Closed,2025-06-06,10,Closed - False Positive,1.2,N
ALT01793,C00896,2025-05-27,Dormant Account Reactivation,7311.65,United Kingdom,Low,AN036,Closed,2025-06-14,18,Closed - False Positive,1.0,N
ALT05097,C02454,2025-05-27,Unusual Activity vs Profile,14122.15,India,High,AN033,Closed,2025-06-21,25,Escalated to Investigation,8.3,N
ALT04365,C01004,2025-05-27,Structuring,8012.4,United Kingdom,Medium,AN035,Closed,2025-05-29,2,Closed - False Positive,0.7,N
ALT00281,C00414,2025-05-27,Round-Amount Transfers,39037.0,United Kingdom,Medium,AN040,Closed,2025-05-28,1,Closed - False Positive,0.4,N
ALT00469,C00265,2025-05-27,High-Risk Jurisdiction Transfer,3884.2,United Kingdom,High,AN039,Closed,2025-06-02,6,Closed - False Positive,1.2,N
ALT01457,C02038,2025-05-27,High-Risk Jurisdiction Transfer,6202.36,United Kingdom,High,AN035,Closed,2025-06-02,6,Closed - False Positive,0.6,N
ALT04357,C00557,2025-05-27,Structuring,9727.62,United Kingdom,Medium,AN034,Closed,2025-06-04,8,Closed - False Positive,0.7,N
ALT05720,C01945,2025-05-27,Structuring,7638.27,United Kingdom,Low,AN035,Closed,2025-05-28,1,Closed - False Positive,0.4,N
ALT02388,C00651,2025-05-28,High-Risk Jurisdiction Transfer,3980.78,United Kingdom,Low,AN037,Closed,2025-06-09,12,Closed - False Positive,0.6,N
ALT04111,C01199,2025-05-28,Structuring,7142.65,Ireland,Medium,AN039,Closed,2025-05-31,3,Closed - False Positive,0.9,N
ALT05868,C02038,2025-05-28,Rapid Movement of Funds,6047.38,France,High,AN036,Closed,2025-06-11,14,Escalated to Investigation,4.3,N
ALT02747,C01709,2025-05-28,Structuring,9080.11,United Kingdom,Medium,AN035,Closed,2025-06-04,7,Closed - False Positive,0.4,N
ALT05968,C01847,2025-05-28,Dormant Account Reactivation,36386.7,United Kingdom,Low,AN033,Closed,2025-06-03,6,Closed - False Positive,0.9,N
ALT04087,C01749,2025-05-28,Large Cash Deposit,57617.34,United States,High,AN035,Closed,2025-06-17,20,Closed - False Positive,0.9,N
ALT00311,C01222,2025-05-28,Rapid Movement of Funds,45257.17,UAE,High,AN035,Closed,2025-05-31,3,Closed - False Positive,0.4,N
ALT03497,C00650,2025-05-28,Structuring,9401.84,Nigeria,High,AN040,Closed,2025-06-11,14,Closed - False Positive,0.6,N
ALT02310,C00983,2025-05-28,Rapid Movement of Funds,3832.97,United States,High,AN033,Closed,2025-06-04,7,Closed - False Positive,0.6,N
ALT01035,C00392,2025-05-28,Structuring,9157.46,United Kingdom,Low,AN039,Closed,2025-06-01,4,Closed - False Positive,1.0,N
ALT01897,C02669,2025-05-28,Unusual Activity vs Profile,6949.55,United Kingdom,High,AN037,Closed,2025-06-06,9,Closed - False Positive,0.6,N
ALT02020,C00519,2025-05-28,Dormant Account Reactivation,21182.48,India,Medium,AN034,Closed,2025-05-29,1,Closed - False Positive,0.7,N
ALT01665,C01776,2025-05-29,Structuring,9389.28,United Kingdom,Low,AN034,Closed,2025-06-02,4,Closed - False Positive,0.6,N
ALT06096,C01947,2025-05-29,Structuring,9053.66,United Kingdom,Medium,AN036,Closed,2025-06-13,15,Closed - False Positive,0.6,N
